customer_id,synthetic_archetype,age,region,occupation,monthly_income,tenure_months,checking_balance,savings_balance,investment_balance,credit_card_limit,credit_utilization,loan_balance,delinquency_events_12m,has_credit_card,has_savings,has_investments,has_personal_loan,has_insurance,has_mortgage,avg_monthly_transactions,total_transactions_12m,avg_monthly_inflow,avg_monthly_outflow,total_inflow_12m,total_outflow_12m,outflow_std,avg_card_spend,avg_pix_count,avg_cash_withdrawals,avg_app_logins,avg_branch_visits,digital_transaction_share,product_count,asset_total,credit_exposure,savings_rate,avg_ticket,movement_volatility,relationship_value,cluster_id,segment,segment_description
CLI004932,Tradicional Essencial,49,Sul,Empresário,3686.4,173,0.0,7075.24,0.0,5837.66,0.3692,5613.34,0,1,1,0,0,0,0,15.25,183,3613.6283333333336,2731.445833333333,43363.54,32777.35,553.2422215935691,498.5508333333333,2.6666666666666665,1.4166666666666667,7.416666666666667,3.0833333333333335,0.36012500000000003,2,7075.24,7768.604072,0.24412651734613922,179.11120218579234,0.20254555841527241,9017.391018,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004933,Tradicional Essencial,71,Sudeste,Aposentado,2873.48,176,0.0,12885.33,7819.3,3323.57,0.1484,9498.08,0,1,1,0,0,1,0,29.25,351,2390.9975,1728.8474999999999,28691.97,20746.17,443.8817607738882,160.14416666666668,5.916666666666667,2.75,5.416666666666667,3.4166666666666665,0.3789166666666666,3,20704.63,9991.297788,0.2769346266568661,59.10589743589743,0.2567500955254227,23202.454447,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004934,Digital Multirrelacionado,25,Sul,Assalariado,7293.04,49,5048.0,19897.31,5743.01,8637.57,0.418,19711.03,0,1,1,0,1,0,1,70.0,840,7616.548333333333,6139.299166666667,91398.58,73671.59,926.0963385823345,1201.7450000000001,34.0,0.16666666666666666,59.166666666666664,0.08333333333333333,0.9643916666666666,4,30688.32,23321.53426,0.19395257563082496,87.70427380952381,0.15084724061185614,36518.703565,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004935,Tradicional Essencial,38,Sudeste,Autônomo,4317.46,164,5623.89,2670.52,10703.52,4903.32,0.4311,0.0,0,0,1,0,0,0,0,22.75,273,5163.393333333333,3586.8700000000003,61960.72,43042.44,539.2158320274831,713.5891666666666,4.833333333333333,2.0833333333333335,4.833333333333333,4.0,0.4122166666666667,1,18997.93,2113.8212519999997,0.30532698780775946,157.6646153846154,0.15033046417279775,19526.385313,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004936,Digital Multirrelacionado,44,Norte,Autônomo,6759.09,50,5075.52,2638.48,40418.99,8104.27,0.1553,19240.6,0,1,1,1,1,1,0,68.25,819,6299.573333333334,5064.114166666667,75594.88,60769.37,768.9916567044537,419.99916666666667,33.0,0.3333333333333333,56.5,0.16666666666666666,0.9533583333333334,5,48132.99,20499.193131,0.19611791168925727,74.19947496947498,0.1518511691079477,53257.78828275,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004937,Digital Multirrelacionado,39,Sudeste,Assalariado,12167.05,57,8763.23,17231.25,15494.11,14613.63,0.5092,5419.15,0,1,0,1,1,0,0,72.5,870,12278.345833333333,10558.600833333332,147340.15,126703.20999999999,942.1464683607837,2986.2775,38.5,0.25,59.833333333333336,0.16666666666666666,0.9648333333333333,3,41488.59,12860.410396,0.14006324820491906,145.63587356321838,0.0892302382893804,44703.692598999995,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004938,Tradicional Essencial,53,Centro-Oeste,Assalariado,3476.82,181,5891.61,11390.23,3424.69,500.0,0.3774,23131.07,0,1,1,0,0,0,0,23.333333333333332,280,4410.495,3133.945833333333,52925.94,37607.35,291.9270188204993,503.1016666666667,4.666666666666667,1.6666666666666667,5.25,2.9166666666666665,0.40219999999999995,2,20706.53,23319.77,0.28943444367733484,134.31196428571428,0.09314998865503664,26536.4725,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004939,Tradicional Essencial,49,Sudeste,Autônomo,2476.86,109,2195.57,3122.3,0.0,2784.75,0.3408,11306.15,0,0,0,1,0,0,0,32.333333333333336,388,2574.9275000000002,2004.085,30899.13,24049.02,146.07581646030758,342.7108333333333,7.25,2.8333333333333335,7.083333333333333,3.0,0.40208333333333335,1,5317.870000000001,12255.192799999999,0.22169264959887222,61.98201030927835,0.07288903238151455,8381.6682,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004940,Digital Multirrelacionado,40,Sul,Assalariado,11998.71,25,6316.27,13610.56,64655.79,13021.2,0.3868,17955.49,1,1,1,1,1,0,1,87.41666666666667,1049,14517.230833333333,11848.129166666666,174206.77,142177.55,1907.4733426921223,1972.0433333333333,45.166666666666664,0.4166666666666667,57.416666666666664,0.16666666666666666,0.9613666666666667,5,84582.62,22992.09016,0.1838574930239508,135.5362726406101,0.16099363164089878,90330.64254,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004941,Jovem em Ascensão,20,Sul,Assalariado,1952.14,17,2217.94,8903.12,9881.57,9443.86,0.3324,7961.39,0,1,1,0,0,0,0,37.666666666666664,452,1990.5766666666666,1511.8866666666665,23886.92,18142.64,230.80982472130336,257.4841666666667,18.666666666666668,0.3333333333333333,45.0,0.16666666666666666,0.9370166666666666,2,21002.63,11100.529064,0.24047805242366949,40.13858407079646,0.15266344350412292,23777.762266,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004942,Alta Renda Investidor,45,Sudeste,Assalariado,19595.1,59,28328.04,71840.53,169358.34,33447.9,0.1112,18897.72,0,1,1,1,0,0,1,89.75,1077,19347.565833333334,13398.404999999999,232170.79,160780.86,1100.704990015696,846.5533333333333,39.75,2.1666666666666665,22.666666666666668,0.8333333333333334,0.820925,4,269526.91000000003,22617.126480000003,0.3074888533566174,149.2858495821727,0.08215194196739807,275181.19162000006,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI004943,Tradicional Essencial,42,Sudeste,Autônomo,5996.0,110,4451.61,4893.82,0.0,4751.62,0.2856,7747.32,0,1,1,0,0,1,0,17.916666666666668,215,5490.816666666667,4180.44,65889.8,50165.28,682.2573476335743,658.115,2.8333333333333335,1.6666666666666667,7.25,3.9166666666666665,0.2986083333333333,3,9345.43,9104.382672,0.23864877416534885,233.32688372093023,0.16320228196878186,11621.525668,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004944,Jovem em Ascensão,27,Sul,Assalariado,3591.59,29,5814.98,0.0,6092.1,6612.34,0.4798,13155.2,1,1,1,1,0,0,0,60.666666666666664,728,4064.879166666667,2895.415833333333,48778.55,34744.99,372.02269936752117,645.1891666666667,28.333333333333332,0.3333333333333333,41.833333333333336,0.16666666666666666,0.9512083333333333,3,11907.08,16327.800732,0.287699408859017,47.72663461538461,0.1284867945683753,15989.030182999999,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004945,Crédito Intensivo,24,Norte,Servidor público,4429.13,111,2534.45,5.86,92.19,7953.44,0.7783,71263.41,0,0,1,0,1,0,0,71.25,855,3904.765,3848.2691666666665,46857.18,46179.229999999996,400.19557438056194,1552.115,27.916666666666668,1.6666666666666667,28.333333333333332,1.3333333333333333,0.816825,2,2632.5,77453.572352,0.014468433653070979,54.010795321637424,0.1039936545621645,21995.893088,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI004946,Jovem em Ascensão,29,Centro-Oeste,Autônomo,4764.13,4,2280.42,3739.19,5956.41,8375.1,0.6379,12615.18,0,1,0,0,0,0,0,67.25,807,5234.589166666667,4021.816666666667,62815.07,48261.8,726.5080625259098,1057.31,33.583333333333336,0.5833333333333334,41.75,0.0,0.9359166666666666,1,11976.02,17957.65629,0.23168437128224162,59.80396530359356,0.180641765336372,16465.4340725,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004947,Tradicional Essencial,61,Sudeste,Aposentado,2302.29,120,6888.4,15696.45,745.17,5426.45,0.3123,15895.58,0,1,0,0,0,1,0,23.75,285,2457.8591666666666,1885.6025,29494.31,22627.23,277.2682075052635,271.81583333333333,4.583333333333333,2.1666666666666665,5.75,3.5833333333333335,0.3819916666666667,2,23330.019999999997,17590.260335,0.23282728092299843,79.39378947368421,0.14704488751222142,27727.585083749997,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004948,Tradicional Essencial,60,Nordeste,Aposentado,5756.66,146,2017.58,6008.13,4171.74,3011.57,0.427,25215.2,0,1,1,1,1,0,0,21.666666666666668,260,5392.4325,3915.3058333333333,64709.19,46983.67,577.0170667628526,981.9499999999999,3.6666666666666665,2.0833333333333335,7.75,3.5,0.35368333333333335,4,12197.45,26501.14039,0.2739258519539497,180.70642307692307,0.14737471128062646,18822.7350975,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004949,Tradicional Essencial,63,Sul,Aposentado,4931.07,119,7724.61,8747.29,8755.37,7086.64,0.0664,0.0,1,1,1,1,0,0,0,5.75,69,4642.956666666666,3391.7066666666665,55715.479999999996,40700.479999999996,544.694551557999,112.57333333333332,1.25,0.5833333333333334,4.416666666666667,4.083333333333333,0.38904999999999995,3,25227.270000000004,470.55289600000003,0.269494223149473,589.8620289855072,0.16059600817228664,25344.908224000003,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004950,Tradicional Essencial,77,Sudeste,Autônomo,4125.07,22,94.46,9568.33,6995.25,6044.57,0.184,16880.37,0,0,1,1,0,0,0,14.333333333333334,172,3386.5625,2567.15,40638.75,30805.8,363.49589808864795,287.6725,3.1666666666666665,1.25,5.916666666666667,3.5,0.44814166666666666,2,16658.04,17992.57088,0.24195995201624068,179.103488372093,0.14159511446103576,21156.18272,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004951,Digital Multirrelacionado,39,Sudeste,Empresário,7560.18,57,7957.91,1073.63,3789.0,17546.3,0.2574,38612.02,0,1,0,0,0,0,0,102.83333333333333,1234,6919.486666666667,5656.285,83033.84,67875.42,750.7101639901927,823.5133333333333,51.333333333333336,0.5833333333333334,58.416666666666664,0.25,0.9616583333333333,1,12820.54,43128.43762,0.1825571357412833,55.004392220421394,0.13272141767789153,23602.649405,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004952,Tradicional Essencial,69,Sudeste,Aposentado,4912.14,27,0.0,9790.99,0.0,5012.17,0.0735,3681.25,0,1,1,1,0,0,0,19.666666666666668,236,4444.990833333333,3247.9083333333333,53339.89,38974.9,488.9199103559027,131.91416666666666,3.4166666666666665,1.9166666666666667,4.0,3.75,0.31878333333333336,3,9790.99,4049.644495,0.2693104541460434,165.1478813559322,0.15053377748937988,10803.40112375,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004953,Digital Multirrelacionado,43,Nordeste,Assalariado,8486.49,45,13159.92,0.0,15824.79,12805.96,0.4103,22557.12,0,1,1,0,0,1,1,90.41666666666667,1085,9279.235,7712.858333333334,111350.82,92554.3,1362.0872048897027,1416.9033333333334,43.833333333333336,0.4166666666666667,44.75,0.16666666666666666,0.9620000000000001,4,28984.71,27811.405388,0.16880450453799983,85.30350230414747,0.1765995362579203,35937.561346999995,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004954,Jovem em Ascensão,30,Nordeste,Autônomo,3594.03,40,4189.86,1004.75,,5425.14,0.4874,6985.99,0,1,0,0,0,0,0,59.25,711,3380.111666666666,2525.0366666666664,40561.34,30300.44,350.56329454006993,700.3708333333334,28.666666666666668,0.4166666666666667,47.583333333333336,0.16666666666666666,0.9415916666666666,1,5194.61,9630.203236,0.25297241166095596,42.61665260196906,0.13883493224787627,7602.160808999999,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004955,Digital Multirrelacionado,31,Nordeste,Autônomo,9229.39,82,13529.26,2465.81,3748.24,20891.65,0.4682,5958.67,0,1,1,1,0,0,0,76.08333333333333,913,10620.429166666667,8673.160833333333,127445.15000000001,104077.93,962.7950784938456,1875.2908333333332,38.666666666666664,0.4166666666666667,55.0,0.16666666666666666,0.9583166666666667,3,19743.309999999998,15740.14053,0.18335119068870032,113.99554216867469,0.111008558124918,23678.3451325,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004956,Digital Multirrelacionado,31,Sudeste,Autônomo,8662.86,109,4691.69,7887.84,37601.44,16107.08,0.3774,21370.0,0,1,1,0,0,0,0,75.5,906,9104.755,7386.131666666667,109257.06,88633.58,1323.3357295990058,1413.6075,38.083333333333336,0.3333333333333333,53.666666666666664,0.16666666666666666,0.962425,2,50180.97,27448.811992,0.18876107411273924,97.82955849889625,0.17916492547393514,57043.172998,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004957,Jovem em Ascensão,25,Centro-Oeste,Assalariado,3325.9,28,1062.4,0.0,0.0,3834.82,0.4249,3956.03,0,1,1,1,1,0,0,78.33333333333333,940,3762.0766666666664,2946.755833333333,45144.92,35361.07,530.9291778734939,560.665,41.25,0.75,51.083333333333336,0.5,0.9471666666666666,4,1062.4,5585.445018,0.21672095110590514,37.61815957446809,0.18017413314930594,2458.7612545,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004958,Digital Multirrelacionado,33,Centro-Oeste,Estudante,12433.08,73,2940.01,266.92,12955.17,20890.52,0.6301,0.0,0,1,1,0,0,0,0,73.25,879,15265.925000000001,12408.148333333333,183191.1,148897.78,2092.8894808280265,3590.9683333333337,37.583333333333336,0.4166666666666667,58.916666666666664,0.0,0.9690333333333333,2,16162.1,13163.116652,0.18719970566255678,169.3945164960182,0.16867057232106697,19452.879163,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004959,Digital Multirrelacionado,47,Nordeste,Assalariado,11471.73,114,10633.35,5705.37,,16263.82,0.4758,25297.27,0,1,1,1,0,0,0,97.91666666666667,1175,13787.4775,11586.5625,165449.73,139038.75,1636.7940714320177,2253.0733333333333,48.916666666666664,0.3333333333333333,55.416666666666664,0.25,0.9614916666666667,3,16338.720000000001,33035.595556,0.15963144817462083,118.33085106382978,0.14126658113068633,24597.618889,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004960,Tradicional Essencial,55,Sudeste,Autônomo,2478.96,84,1940.23,16527.8,155.44,5902.67,0.2591,0.0,0,0,1,0,0,1,0,7.5,90,2341.46,1846.8400000000001,28097.52,22162.08,240.1902703350749,235.68499999999997,1.5,0.75,6.75,3.5833333333333335,0.35894166666666666,2,18623.469999999998,1529.381797,0.21124426639788846,246.24533333333335,0.13005472609163485,19005.815449249996,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004961,Digital Multirrelacionado,45,Nordeste,Assalariado,9715.69,68,9464.66,7469.84,0.0,14755.27,0.2215,26654.26,0,1,0,0,1,1,0,92.5,1110,8631.101666666667,7494.723333333332,103573.22,89936.68,1012.0763337662318,950.9158333333334,46.083333333333336,0.5833333333333334,52.25,0.0,0.9640166666666667,3,16934.5,29922.552304999997,0.1316608675485807,81.02403603603602,0.13503851826857277,24415.138076249998,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004962,Digital Multirrelacionado,50,Sul,Assalariado,11908.15,81,6558.38,26470.26,37614.15,7886.38,0.3489,29633.48,0,1,1,1,0,1,0,106.33333333333333,1276,10642.276666666667,9105.6425,127707.32,109267.70999999999,1324.7474246136335,1827.555833333333,52.333333333333336,0.3333333333333333,57.083333333333336,0.08333333333333333,0.9758166666666667,4,70642.79000000001,32385.037981999998,0.144389608990307,85.63300156739811,0.14548643048677054,78739.0494955,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004963,Crédito Intensivo,38,Sudeste,Assalariado,7597.58,19,2011.87,6645.27,6742.02,12343.98,0.8455,38908.33,0,1,1,0,1,0,0,51.25,615,7350.484166666666,6837.243333333333,88205.81,82046.92,606.9430050272554,2804.655,21.416666666666668,1.6666666666666667,26.666666666666668,0.9166666666666666,0.7866416666666667,3,15399.16,49345.16509,0.06982408528417798,133.40962601626015,0.08877013372747039,27735.451272500002,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI004964,Digital Multirrelacionado,45,Sudeste,Aposentado,6681.11,26,5817.36,4402.07,25488.89,10870.18,0.1837,0.0,1,1,1,1,1,0,0,85.91666666666667,1031,7421.04,6044.719166666667,89052.48,72536.63,759.3326990248303,505.6158333333333,43.083333333333336,0.16666666666666666,49.75,0.0,0.9723999999999999,4,35708.32,1996.8520660000001,0.18546198825681207,70.35560620756547,0.125619185621085,36207.5330165,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004965,Digital Multirrelacionado,38,Sul,Empresário,7102.97,55,6631.16,7571.15,0.0,9579.03,0.242,13808.97,0,1,1,0,1,1,0,72.5,870,8057.458333333333,5754.625,96689.5,69055.5,1193.1227567377357,630.305,33.166666666666664,0.4166666666666667,56.583333333333336,0.0,0.9542999999999999,4,14202.31,16127.09526,0.2858014572419963,79.37413793103448,0.20733284214657527,18234.083814999998,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004966,Alta Renda Investidor,54,Sudeste,Empresário,21695.51,128,17624.52,32449.93,240679.52,31253.06,0.1637,22923.24,0,1,0,1,0,1,1,60.666666666666664,728,23738.591666666664,15472.315833333334,284863.1,185667.79,2747.982734845387,1269.9508333333333,25.583333333333332,1.4166666666666667,24.333333333333332,0.6666666666666666,0.81225,4,290753.97,28039.365922,0.34822098755507463,255.0381730769231,0.17760642714681227,297763.8114805,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI004967,Digital Multirrelacionado,26,Sudeste,Aposentado,9274.09,39,9543.09,22293.26,441.57,14345.54,0.173,30361.32,0,1,1,1,0,1,1,87.5,1050,9089.1225,6875.900833333333,109069.47,82510.81,1062.46911501172,659.9091666666667,42.75,0.5,58.0,0.0,0.9636083333333333,5,32277.92,32843.09842,0.2435022376105798,78.58172380952381,0.15452071528737435,40488.694605,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004968,Digital Multirrelacionado,31,Centro-Oeste,Servidor público,8521.8,79,9739.73,16849.46,39815.95,16357.0,0.2387,3834.08,0,1,1,1,1,0,1,101.0,1212,9776.989166666666,8197.390833333333,117323.87,98368.69,1064.7211447942461,893.9566666666666,50.666666666666664,0.5833333333333334,49.333333333333336,0.16666666666666666,0.9582833333333333,5,66405.14,7738.4959,0.16156286014090734,81.16228547854786,0.12988537041136722,68339.763975,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004969,Alta Renda Investidor,42,Nordeste,Empresário,28381.09,170,14857.93,52842.94,212317.2,17962.95,0.3768,45483.41,0,1,1,1,0,1,1,53.833333333333336,646,27141.94916666667,18606.11,325703.39,223273.32,1977.9319080291914,3772.3991666666666,23.5,1.5,22.5,0.6666666666666666,0.7824416666666667,5,280018.07,52251.84956,0.314488805289991,345.62433436532507,0.10630550437620713,293081.03239,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI004970,Tradicional Essencial,50,Nordeste,Assalariado,2979.43,97,7847.32,14478.85,2188.23,5562.57,0.4418,7755.04,1,0,1,0,0,1,0,27.583333333333332,331,3376.025833333333,2453.023333333333,40512.31,29436.28,455.6586906153917,512.9341666666667,6.083333333333333,2.25,6.333333333333333,3.1666666666666665,0.43835,2,24514.399999999998,10212.583426000001,0.2733991223902068,88.93135951661631,0.18575391616687642,27067.545856499997,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004971,Tradicional Essencial,48,Centro-Oeste,Assalariado,1273.43,204,4053.43,6632.89,8605.9,3249.0,0.0588,1418.76,0,1,1,0,0,0,1,21.166666666666668,254,1086.4491666666665,824.5516666666667,13037.39,9894.62,129.4476687407859,28.856666666666666,4.333333333333333,1.5833333333333333,6.916666666666667,4.25,0.3728916666666667,3,19292.22,1609.8011999999999,0.24105821794086077,38.955196850393705,0.15699157975641617,19694.6703,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004972,Alta Renda Investidor,33,Sudeste,Empresário,19687.0,179,10023.89,12299.97,210532.94,30653.51,0.3648,51337.96,0,1,1,1,1,1,1,47.583333333333336,571,25353.288333333334,16899.235833333332,304239.46,202790.83,2536.8750628800944,2614.5358333333334,20.666666666666668,1.1666666666666667,27.5,0.8333333333333334,0.8255666666666667,6,232856.8,62520.360448,0.3334499410431508,355.1503152364273,0.15011773833442635,248486.890112,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI004973,Digital Multirrelacionado,26,Nordeste,Autônomo,6977.19,40,11140.57,7881.8,14791.53,13473.97,0.1712,14072.83,0,1,1,1,1,0,0,72.66666666666667,872,7001.305833333333,5610.7425,84015.67,67328.91,797.1786365349534,537.2108333333333,37.333333333333336,0.5,51.583333333333336,0.0,0.9589166666666666,4,33813.9,16379.573664,0.1986148536338518,77.21205275229359,0.14208077389667292,37908.793416,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004974,Jovem em Ascensão,29,Norte,Assalariado,3936.88,40,0.0,0.0,,5872.9,0.1405,16980.44,0,1,1,1,0,0,0,58.5,702,4262.526666666667,3578.4841666666666,51150.32,42941.81,472.1265075930071,241.68833333333336,29.75,0.6666666666666666,49.5,0.16666666666666666,0.9281083333333333,3,0.0,17805.582449999998,0.1604781749165988,61.17066951566951,0.13193477618004656,4451.3956124999995,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004975,Tradicional Essencial,64,Nordeste,Aposentado,3449.53,169,0.0,12858.17,6237.31,,0.3555,14550.6,0,1,1,0,0,0,0,37.416666666666664,449,3446.1124999999997,2347.648333333333,41353.35,28171.78,569.1486228303613,416.30999999999995,7.833333333333333,3.5,6.0,3.4166666666666665,0.40352499999999997,2,19095.48,14550.6,0.31875458699234765,62.74338530066815,0.2424335087795069,22733.13,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI004976,Crédito Intensivo,27,Sudeste,Assalariado,6648.41,58,1291.43,5540.81,3260.95,8287.66,0.7975,37423.85,1,1,0,0,1,0,1,83.0,996,7841.249166666667,7844.153333333333,94094.99,94129.84,702.3895732728555,2849.1041666666665,31.416666666666668,3.5,23.75,1.0833333333333333,0.7481583333333334,3,10093.19,44033.25885,-0.0003703704097316049,94.50787148594377,0.08954307028753333,21101.5047125,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI004977,Crédito Intensivo,43,Centro-Oeste,Aposentado,4775.22,59,4129.14,1512.62,708.02,8059.68,0.99,14382.4,1,1,0,0,1,0,1,69.41666666666667,833,5517.291666666667,5496.6641666666665,66207.5,65959.97,729.3987184905154,2430.8991666666666,28.666666666666668,1.8333333333333333,27.75,1.3333333333333333,0.8030499999999999,3,6349.780000000001,22361.4832,0.0037387002983045553,79.18363745498199,0.13269843242630622,11940.1508,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI004978,Digital Multirrelacionado,26,Centro-Oeste,Empresário,7979.28,65,8518.65,12704.41,5954.78,16937.09,0.3831,32721.78,0,1,1,1,1,1,1,92.58333333333333,1111,9615.764166666666,8192.505,115389.17,98310.06,1198.3484678772015,1384.7783333333334,45.5,0.25,59.75,0.16666666666666666,0.9727583333333333,6,27177.839999999997,39210.379178999996,0.1480131107624745,88.48790279027902,0.1462737548377696,36980.43479474999,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004979,Jovem em Ascensão,29,Nordeste,Assalariado,6003.28,43,1005.65,11489.76,0.0,9798.43,0.4875,0.0,0,1,1,0,0,1,0,65.16666666666667,782,6387.965833333333,4764.321666666667,76655.59,57171.86,850.081434300517,1210.52,31.25,0.5833333333333334,45.083333333333336,0.08333333333333333,0.9290333333333334,3,12495.41,4776.734625,0.2541723310720066,73.10979539641944,0.1784265408123193,13689.59365625,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004980,Jovem em Ascensão,23,Sudeste,Assalariado,4800.9,37,1912.42,1819.63,,7790.32,0.586,12615.72,0,1,1,1,0,0,0,42.666666666666664,512,4069.870833333333,3188.8891666666664,48838.45,38266.67,473.2913620105357,1044.6566666666665,20.333333333333332,0.3333333333333333,41.25,0.0,0.9490999999999999,3,3732.05,17180.84752,0.21646428172884274,74.73958984375,0.14841888108179857,8027.26188,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004981,Jovem em Ascensão,26,Sul,Assalariado,1227.7,1,1162.37,6957.43,6729.24,6196.97,0.3794,25381.79,0,1,1,0,0,0,0,67.58333333333333,811,1299.9108333333334,943.6258333333334,15598.93,11323.51,147.89336511384468,180.225,34.916666666666664,0.9166666666666666,56.583333333333336,0.16666666666666666,0.9258666666666667,2,14849.04,27732.920418,0.27408418397928574,13.962404438964242,0.1567288218375871,21782.2701045,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI004982,Digital Multirrelacionado,54,Norte,Assalariado,12126.37,55,4239.72,5245.19,0.0,13841.04,0.5937,41045.67,0,1,1,0,0,1,0,93.91666666666667,1127,9893.464166666667,7971.613333333334,118721.57,95659.36,789.0602713738699,3012.8191666666667,48.166666666666664,0.4166666666666667,56.166666666666664,0.16666666666666666,0.9616583333333333,3,9484.91,49263.095448,0.1942545908043501,84.87964507542148,0.09898376130141827,21800.683861999998,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI004983,Digital Multirrelacionado,33,Norte,Servidor público,11396.39,52,5816.98,9154.12,4739.16,18979.14,0.3543,0.0,0,1,0,1,0,0,0,70.25,843,10669.5,8659.585000000001,128034.0,103915.02,1342.8366595416921,1758.3566666666666,33.666666666666664,0.25,51.083333333333336,0.16666666666666666,0.9719333333333333,2,19710.260000000002,6724.309302,0.18837949294718587,123.26811387900356,0.1550694010788845,21391.3373255,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
